131.813.333	5.840.000	47.293.333
133.066.667	5.840.000	47.240.000
134.663.333	5.840.000	46.303.333
136.236.667	5.840.000	45.363.333
137.196.667	5.840.000	45.730.000
138.416.667	5.840.000	45.836.667
140.823.333	5.840.000	43.986.667
143.313.333	5.840.000	43.183.333
145.403.333	5.840.000	43.793.333
147.020.000	5.840.000	44.130.000
146.723.333	5.840.000	43.423.333
144.703.333	5.840.000	42.383.333
142.650.000	5.840.000	43.070.000
141.420.000	5.840.000	44.133.333
141.413.333	5.843.333	44.500.000
140.316.667	5.850.000	44.156.667
137.570.000	5.850.000	43.230.000
135.603.333	5.850.000	42.880.000
134.536.667	5.850.000	43.016.667
133.596.667	5.850.000	42.946.667
132.550.000	5.850.000	42.393.333
131.190.000	5.850.000	40.976.667
129.486.667	5.850.000	39.850.000
127.476.667	5.850.000	40.026.667
125.956.667	5.850.000	40.850.000
125.256.667	5.850.000	41.920.000
124.826.667	5.846.667	42.693.333
126.240.000	5.840.000	44.060.000
131.026.667	5.833.333	46.980.000
136.113.333	5.830.000	50.133.333
138.440.000	5.820.000	50.073.333
138.553.333	5.816.667	47.963.333
139.163.333	5.810.000	47.973.333
138.396.667	5.803.333	46.410.000
137.343.333	5.800.000	44.726.667
137.206.667	5.790.000	44.813.333
136.410.000	5.786.667	45.500.000
135.050.000	5.780.000	46.186.667
134.836.667	5.773.333	46.343.333
134.826.667	5.770.000	46.000.000
133.670.000	5.760.000	45.296.667
132.470.000	5.756.667	44.420.000
131.746.667	5.750.000	43.603.333
130.783.333	5.743.333	43.220.000
131.020.000	5.740.000	43.763.333
133.833.333	5.740.000	45.493.333
134.866.667	5.740.000	46.420.000
139.093.333	5.740.000	48.110.000
142.686.667	5.740.000	49.026.667
131.456.667	5.743.333	43.876.667
127.046.667	5.750.000	40.273.333
129.266.667	5.750.000	39.246.667
130.063.333	5.750.000	39.946.667
129.403.333	5.750.000	41.463.333
128.246.667	5.750.000	42.806.667
127.060.000	5.750.000	42.766.667
126.200.000	5.750.000	40.630.000
124.886.667	5.750.000	39.283.333
124.006.667	5.750.000	39.676.667
126.206.667	5.750.000	41.233.333
130.766.667	5.750.000	44.333.333
134.836.667	5.746.667	46.916.667
135.520.000	5.740.000	45.550.000
137.176.667	5.740.000	44.286.667
137.883.333	5.730.000	43.340.000
137.970.000	5.730.000	42.973.333
139.210.000	5.720.000	43.593.333
140.763.333	5.720.000	44.123.333
141.556.667	5.713.333	45.213.333
140.753.333	5.710.000	46.933.333
138.343.333	5.703.333	44.666.667
136.200.000	5.700.000	41.456.667
136.366.667	5.696.667	41.723.333
136.590.000	5.690.000	43.666.667
135.656.667	5.686.667	45.936.667
134.290.000	5.680.000	45.673.333
133.016.667	5.680.000	43.820.000
132.613.333	5.670.000	43.480.000
132.383.333	5.670.000	43.493.333
131.616.667	5.660.000	42.720.000
130.270.000	5.660.000	42.463.333
128.913.333	5.653.333	42.743.333
129.326.667	5.660.000	41.503.333
132.623.333	5.660.000	41.236.667
137.813.333	5.663.333	44.106.667
137.933.333	5.670.000	48.100.000
137.323.333	5.676.667	46.250.000
137.623.333	5.680.000	41.546.667
137.323.333	5.683.333	42.646.667
136.773.333	5.690.000	43.980.000
136.233.333	5.690.000	43.070.000
136.083.333	5.700.000	41.033.333
135.813.333	5.700.000	39.080.000
134.743.333	5.706.667	38.600.000
133.636.667	5.710.000	38.523.333
132.820.000	5.713.333	38.586.667
132.023.333	5.720.000	40.216.667
131.126.667	5.720.000	41.226.667
130.063.333	5.720.000	38.703.333
131.340.000	5.720.000	37.170.000
133.703.333	5.720.000	39.470.000
133.210.000	5.713.333	46.146.667
138.280.000	5.710.000	50.490.000
137.610.000	5.710.000	47.276.667
127.026.667	5.700.000	38.533.333
125.610.000	5.700.000	36.060.000
127.703.333	5.696.667	36.873.333
127.636.667	5.690.000	38.006.667
126.836.667	5.690.000	39.493.333
125.666.667	5.686.667	40.870.000
124.460.000	5.680.000	41.100.000
123.270.000	5.680.000	40.426.667
121.883.333	5.673.333	40.093.333
120.800.000	5.670.000	40.236.667
120.750.000	5.670.000	40.933.333
123.923.333	5.660.000	42.276.667
128.276.667	5.660.000	45.616.667
131.243.333	5.660.000	51.410.000
139.120.000	5.660.000	52.553.333
138.433.333	5.660.000	49.223.333
130.860.000	5.660.000	45.243.333
132.853.333	5.660.000	44.560.000
136.153.333	5.660.000	44.090.000
135.926.667	5.660.000	42.090.000
134.760.000	5.660.000	40.626.667
133.376.667	5.660.000	40.026.667
132.613.333	5.660.000	39.813.333
131.963.333	5.653.333	39.743.333
130.660.000	5.650.000	39.603.333
129.373.333	5.650.000	39.026.667
128.716.667	5.646.667	38.180.000
129.363.333	5.640.000	38.296.667
132.423.333	5.630.000	39.873.333
137.623.333	5.620.000	42.396.667
140.100.000	5.613.333	42.846.667
147.426.667	5.603.333	47.730.000
149.516.667	5.596.667	49.176.667
138.056.667	5.590.000	40.200.000
136.436.667	5.580.000	38.133.333
140.063.333	5.570.000	40.870.000
141.156.667	5.563.333	45.113.333
140.630.000	5.553.333	47.510.000
139.700.000	5.546.667	44.003.333
138.150.000	5.536.667	39.803.333
136.006.667	5.530.000	38.526.667
134.463.333	5.530.000	38.093.333
133.806.667	5.530.000	38.513.333
133.650.000	5.540.000	41.206.667
134.300.000	5.540.000	42.156.667
135.726.667	5.550.000	39.583.333
136.830.000	5.553.333	39.553.333
137.366.667	5.560.000	40.010.000
137.343.333	5.566.667	38.166.667
137.230.000	5.570.000	37.780.000
136.950.000	5.576.667	38.336.667
136.133.333	5.580.000	36.880.000
134.983.333	5.590.000	36.080.000
134.086.667	5.593.333	37.286.667
135.000.000	5.600.000	38.936.667
137.006.667	5.610.000	40.456.667
138.563.333	5.616.667	41.250.000
137.810.000	5.626.667	40.646.667
142.053.333	5.630.000	41.813.333
145.416.667	5.640.000	43.423.333
142.066.667	5.653.333	42.650.000
141.823.333	5.660.000	40.186.667
141.826.667	5.670.000	40.726.667
141.353.333	5.680.000	43.563.333
142.033.333	5.686.667	43.103.333
142.596.667	5.693.333	42.430.000
142.040.000	5.700.000	43.430.000
140.623.333	5.710.000	42.800.000
138.726.667	5.720.000	41.536.667
136.680.000	5.726.667	40.660.000
134.460.000	5.733.333	39.256.667
132.753.333	5.740.000	40.690.000
132.650.000	5.736.667	45.096.667
135.970.000	5.730.000	44.316.667
136.966.667	5.726.667	43.646.667
135.820.000	5.720.000	44.116.667
137.410.000	5.713.333	42.456.667
137.483.333	5.710.000	44.043.333
136.153.333	5.703.333	45.430.000
134.546.667	5.700.000	42.650.000
133.176.667	5.693.333	40.490.000
132.096.667	5.690.000	39.723.333
131.153.333	5.683.333	39.563.333
130.236.667	5.680.000	39.830.000
129.256.667	5.670.000	40.200.000
128.170.000	5.670.000	39.336.667
127.120.000	5.660.000	38.140.000
126.423.333	5.660.000	38.850.000
125.610.000	5.650.000	38.663.333
124.696.667	5.650.000	36.366.667
125.473.333	5.650.000	36.936.667
128.643.333	5.650.000	39.356.667
133.383.333	5.653.333	41.516.667
134.300.000	5.660.000	44.256.667
135.140.000	5.660.000	47.500.000
136.860.000	5.670.000	47.693.333
