0.351382	0.495555	0.058470
0.338260	0.496667	0.055957
0.329048	0.500000	0.059193
0.321691	0.503333	0.067111
0.318179	0.508889	0.081043
0.324972	0.513333	0.103959
0.337928	0.518889	0.121013
0.345086	0.523333	0.125657
0.342833	0.528889	0.120403
0.341143	0.533333	0.113399
0.341573	0.538889	0.108146
0.341739	0.543333	0.104949
0.338525	0.548889	0.102855
0.331732	0.553333	0.101066
0.333355	0.554444	0.105443
0.348863	0.554444	0.121013
0.371131	0.551111	0.141873
0.381238	0.551111	0.136734
0.375671	0.551111	0.118272
0.365863	0.547778	0.102360
0.361621	0.547778	0.096498
0.355292	0.547778	0.097526
0.344489	0.544444	0.094861
0.331202	0.544444	0.088390
0.321824	0.543333	0.090255
0.324243	0.541111	0.096384
0.329876	0.541111	0.097145
0.326927	0.540000	0.086753
0.322420	0.537778	0.080129
0.326496	0.537778	0.089684
0.330042	0.537778	0.114846
0.332428	0.534444	0.138180
0.334913	0.534444	0.138637
0.337299	0.534444	0.120327
0.339718	0.534444	0.097335
0.342170	0.531111	0.082375
0.344556	0.531111	0.078569
0.347008	0.530000	0.083289
0.349427	0.526667	0.093605
0.357645	0.522222	0.110582
0.378885	0.516667	0.123182
0.388594	0.512222	0.124134
0.394824	0.506667	0.116483
0.393962	0.502222	0.113247
0.388561	0.496667	0.110773
0.382696	0.492222	0.102665
0.378521	0.492222	0.091968
0.373915	0.497778	0.083936
0.372258	0.505555	0.086030
0.380012	0.513333	0.101713
0.381868	0.521111	0.099962
0.378521	0.527778	0.086867
0.374776	0.531111	0.079749
0.372159	0.531111	0.089989
0.369938	0.531111	0.101903
0.368878	0.530000	0.110278
0.371264	0.527778	0.118272
0.380741	0.527778	0.128321
0.389091	0.525555	0.127712
0.390914	0.524444	0.119300
0.386474	0.524444	0.116064
0.378985	0.521111	0.109555
0.369276	0.521111	0.105177
0.360726	0.520000	0.109440
0.362847	0.517778	0.120974
0.375075	0.515555	0.143624
0.390616	0.513333	0.162352
0.400325	0.511111	0.158394
0.398701	0.508889	0.135782
0.393863	0.507778	0.122231
0.387766	0.504444	0.111115
0.381801	0.502222	0.096841
0.383392	0.500000	0.113247
0.392306	0.497778	0.130910
0.398900	0.494444	0.133080
0.394393	0.491111	0.122802
0.385016	0.487778	0.105672
0.375638	0.484444	0.093338
0.368348	0.481111	0.094975
0.364471	0.477778	0.112486
0.376367	0.475555	0.123449
0.393731	0.472222	0.129692
0.406422	0.468889	0.129235
0.411724	0.466667	0.115721
0.405991	0.463333	0.102665
0.398038	0.460000	0.099734
0.390947	0.457778	0.103083
0.386175	0.458889	0.108375
0.391146	0.462222	0.126418
0.393499	0.466667	0.127293
0.383790	0.470000	0.110240
0.370999	0.473333	0.094861
0.372192	0.474444	0.081309
0.373385	0.474444	0.082870
0.374578	0.473333	0.106091
0.375671	0.471111	0.138942
0.376864	0.467778	0.151884
0.378057	0.464444	0.143586
0.379250	0.461111	0.123373
0.380443	0.457778	0.102741
0.381536	0.458889	0.088999
0.391809	0.462222	0.088504
0.400358	0.465555	0.099124
0.406588	0.468889	0.107613
0.400126	0.473333	0.103959
0.388164	0.476667	0.097640
0.378189	0.480000	0.099010
0.368712	0.484444	0.107537
0.373119	0.487778	0.124933
0.383127	0.491111	0.141226
0.381404	0.495555	0.144614
0.375870	0.497778	0.145908
0.379349	0.497778	0.140655
0.383259	0.497778	0.138333
0.387203	0.497778	0.151846
0.391179	0.497778	0.144119
0.395089	0.496667	0.128093
0.399032	0.494444	0.107956
0.402976	0.494444	0.084050
0.406886	0.494444	0.089227
0.410862	0.494444	0.103807
0.412784	0.493333	0.109669
0.399298	0.491111	0.105520
0.383922	0.491111	0.095546
0.371695	0.491111	0.088885
0.362913	0.491111	0.096955
0.368911	0.487778	0.118310
0.384452	0.487778	0.142520
